Call ID,Topic,State,Action,Reward,Resolved,Satisfaction,Wait Time (min),Next State,Dataset
42,Management,"('Management', 1, 0, 1)",0,17.3672569,True,9,1.0884954,"('Management', 1, 0, 1)",dataset_7.csv
343,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,8,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
43,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 0, 1, 0)",dataset_7.csv
44,IT issue,"('IT issue', 0, 1, 1)",2,-11.0,False,2,0.0,"('IT issue', 0, 1, 1)",dataset_7.csv
344,Management,"('Management', 1, 1, 1)",0,19.0,True,7,0.0,"('Management', 1, 1, 1)",dataset_7.csv
345,IT issue,"('IT issue', 1, 1, 1)",3,-10.0,False,0,,"('IT issue', 1, 1, 1)",dataset_7.csv
45,IT issue,"('IT issue', 1, 1, 1)",3,-10.0,False,0,,"('IT issue', 1, 1, 1)",dataset_7.csv
46,IT issue,"('IT issue', 1, 1, 1)",1,16.41173655,True,7,1.7255089666666668,"('IT issue', 1, 1, 1)",dataset_7.csv
346,Management,"('Management', 1, 0, 0)",0,19.0,True,10,0.0,"('Management', 1, 0, 0)",dataset_7.csv
347,Management,"('Management', 1, 0, 0)",0,19.0,True,8,0.0,"('Management', 1, 0, 0)",dataset_7.csv
47,Management,"('Management', 1, 0, 0)",0,19.0,True,8,0.0,"('Management', 1, 0, 0)",dataset_7.csv
48,Management,"('Management', 1, 0, 1)",2,19.0,True,9,0.0,"('Management', 1, 0, 1)",dataset_7.csv
49,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,8,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
50,Management,"('Management', 1, 0, 1)",2,-11.668508525,False,2,0.44567235,"('Management', 1, 0, 1)",dataset_7.csv
51,Management,"('Management', 1, 0, 1)",0,19.0,True,7,0.0,"('Management', 1, 0, 1)",dataset_7.csv
348,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,10,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
349,Management,"('Management', 1, 0, 1)",2,19.0,True,9,0.0,"('Management', 1, 0, 1)",dataset_7.csv
350,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
52,Management,"('Management', 1, 1, 1)",2,-11.0,False,1,0.0,"('Management', 1, 1, 1)",dataset_7.csv
351,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,10,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
352,IT issue,"('IT issue', 1, 1, 1)",2,18.929412875,True,8,0.04705808333333333,"('IT issue', 1, 1, 1)",dataset_7.csv
53,Management,"('Management', 1, 0, 0)",0,19.0,True,8,0.0,"('Management', 1, 0, 0)",dataset_7.csv
54,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,7,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
353,IT issue,"('IT issue', 0, 1, 1)",2,19.0,True,10,0.0,"('IT issue', 0, 1, 1)",dataset_7.csv
55,Management,"('Management', 1, 1, 1)",0,19.0,True,10,0.0,"('Management', 1, 1, 1)",dataset_7.csv
354,IT issue,"('IT issue', 1, 1, 1)",1,16.06915355,True,7,1.9538976333333333,"('IT issue', 1, 1, 1)",dataset_7.csv
56,Management,"('Management', 1, 1, 1)",0,19.0,True,7,0.0,"('Management', 1, 1, 1)",dataset_7.csv
57,IT issue,"('IT issue', 1, 1, 1)",2,18.837332625,True,10,0.10844491666666665,"('IT issue', 1, 1, 1)",dataset_7.csv
58,Management,"('Management', 1, 1, 1)",0,19.0,True,10,0.0,"('Management', 1, 1, 1)",dataset_7.csv
355,IT issue,"('IT issue', 0, 1, 1)",2,18.0373304,True,10,0.6417797333333334,"('IT issue', 0, 1, 1)",dataset_7.csv
356,Management,"('Management', 1, 1, 1)",0,19.0,True,9,0.0,"('Management', 1, 1, 1)",dataset_7.csv
357,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
358,Management,"('Management', 1, 0, 1)",2,-11.0,False,3,0.0,"('Management', 1, 0, 1)",dataset_7.csv
59,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,9,0.0,"('IT issue', 0, 1, 0)",dataset_7.csv
359,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 0, 1, 0)",dataset_7.csv
360,Management,"('Management', 1, 0, 0)",0,19.0,True,8,0.0,"('Management', 1, 0, 0)",dataset_7.csv
361,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,7,0.0,"('IT issue', 0, 1, 0)",dataset_7.csv
60,IT issue,"('IT issue', 0, 1, 1)",2,19.0,True,7,0.0,"('IT issue', 0, 1, 1)",dataset_7.csv
362,IT issue,"('IT issue', 0, 1, 1)",1,19.0,True,8,0.0,"('IT issue', 0, 1, 1)",dataset_7.csv
61,Management,"('Management', 1, 1, 1)",0,19.0,True,9,0.0,"('Management', 1, 1, 1)",dataset_7.csv
62,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,7,0.0,"('IT issue', 0, 1, 0)",dataset_7.csv
63,IT issue,"('IT issue', 0, 1, 1)",2,19.0,True,7,0.0,"('IT issue', 0, 1, 1)",dataset_7.csv
363,Management,"('Management', 1, 1, 1)",0,19.0,True,10,0.0,"('Management', 1, 1, 1)",dataset_7.csv
364,Management,"('Management', 1, 1, 1)",1,16.19041405,True,7,1.8730573,"('Management', 1, 1, 1)",dataset_7.csv
365,Management,"('Management', 1, 1, 1)",0,17.28119535,True,7,1.1458697666666666,"('Management', 1, 1, 1)",dataset_7.csv
366,IT issue,"('IT issue', 0, 1, 1)",1,19.0,True,7,0.0,"('IT issue', 0, 1, 1)",dataset_7.csv
367,Management,"('Management', 1, 1, 1)",0,19.0,True,7,0.0,"('Management', 1, 1, 1)",dataset_7.csv
64,Management,"('Management', 1, 0, 1)",0,19.0,True,8,0.0,"('Management', 1, 0, 1)",dataset_7.csv
65,Management,"('Management', 1, 1, 1)",1,19.0,True,9,0.0,"('Management', 1, 1, 1)",dataset_7.csv
66,IT issue,"('IT issue', 0, 1, 1)",1,19.0,True,7,0.0,"('IT issue', 0, 1, 1)",dataset_7.csv
67,IT issue,"('IT issue', 0, 1, 1)",2,19.0,True,9,0.0,"('IT issue', 0, 1, 1)",dataset_7.csv
68,Management,"('Management', 1, 1, 1)",0,19.0,True,9,0.0,"('Management', 1, 1, 1)",dataset_7.csv
368,IT issue,"('IT issue', 1, 1, 1)",3,-10.0,False,0,,"('IT issue', 1, 1, 1)",dataset_7.csv
69,IT issue,"('IT issue', 1, 1, 1)",3,-10.0,False,0,,"('IT issue', 1, 1, 1)",dataset_7.csv
369,IT issue,"('IT issue', 1, 1, 1)",3,-10.0,False,0,,"('IT issue', 1, 1, 1)",dataset_7.csv
70,Management,"('Management', 1, 1, 1)",2,16.13537045,True,7,1.9097530333333335,"('Management', 1, 1, 1)",dataset_7.csv
71,Management,"('Management', 1, 1, 1)",2,-11.0,False,2,0.0,"('Management', 1, 1, 1)",dataset_7.csv
72,IT issue,"('IT issue', 1, 1, 1)",1,18.336773524999998,True,9,0.44215098333333336,"('IT issue', 1, 1, 1)",dataset_7.csv
73,Management,"('Management', 1, 1, 1)",1,-11.399860575,False,2,0.2665737166666667,"('Management', 1, 1, 1)",dataset_7.csv
370,Management,"('Management', 1, 0, 0)",0,19.0,True,7,0.0,"('Management', 1, 0, 0)",dataset_7.csv
371,Management,"('Management', 1, 0, 0)",0,18.67941545,True,7,0.21372303333333334,"('Management', 1, 0, 0)",dataset_7.csv
372,Management,"('Management', 1, 0, 0)",0,19.0,True,9,0.0,"('Management', 1, 0, 0)",dataset_7.csv
74,Management,"('Management', 1, 0, 0)",0,19.0,True,8,0.0,"('Management', 1, 0, 0)",dataset_7.csv
75,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,8,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
76,Management,"('Management', 1, 1, 0)",0,19.0,True,10,0.0,"('Management', 1, 1, 0)",dataset_7.csv
373,IT issue,"('IT issue', 1, 1, 0)",1,-11.0,False,2,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
77,Management,"('Management', 1, 1, 0)",0,19.0,True,9,0.0,"('Management', 1, 1, 0)",dataset_7.csv
78,Management,"('Management', 1, 1, 1)",2,19.0,True,9,0.0,"('Management', 1, 1, 1)",dataset_7.csv
374,Management,"('Management', 1, 1, 1)",2,19.0,True,8,0.0,"('Management', 1, 1, 1)",dataset_7.csv
375,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,10,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
376,Management,"('Management', 1, 1, 1)",2,19.0,True,9,0.0,"('Management', 1, 1, 1)",dataset_7.csv
377,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,7,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
79,Management,"('Management', 1, 1, 1)",2,-11.0,False,1,0.0,"('Management', 1, 1, 1)",dataset_7.csv
378,IT issue,"('IT issue', 0, 1, 1)",1,-11.0,False,1,0.0,"('IT issue', 0, 1, 1)",dataset_7.csv
80,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,7,0.0,"('IT issue', 0, 1, 0)",dataset_7.csv
379,Management,"('Management', 1, 1, 0)",0,19.0,True,9,0.0,"('Management', 1, 1, 0)",dataset_7.csv
380,Management,"('Management', 1, 1, 0)",0,-11.77590685,False,1,0.5172712333333334,"('Management', 1, 1, 0)",dataset_7.csv
381,Management,"('Management', 1, 0, 1)",2,-11.0,False,3,0.0,"('Management', 1, 0, 1)",dataset_7.csv
382,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,7,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
383,IT issue,"('IT issue', 1, 1, 1)",1,18.497846725,True,10,0.33476885,"('IT issue', 1, 1, 1)",dataset_7.csv
81,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,9,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
384,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,7,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
385,IT issue,"('IT issue', 1, 1, 1)",2,19.0,True,8,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
386,Management,"('Management', 1, 1, 0)",0,19.0,True,7,0.0,"('Management', 1, 1, 0)",dataset_7.csv
387,Management,"('Management', 1, 0, 1)",2,19.0,True,9,0.0,"('Management', 1, 0, 1)",dataset_7.csv
388,Management,"('Management', 1, 0, 1)",2,18.05950645,True,9,0.6269957,"('Management', 1, 0, 1)",dataset_7.csv
82,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,10,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
83,Management,"('Management', 1, 0, 0)",0,18.98276935,True,8,0.0114871,"('Management', 1, 0, 0)",dataset_7.csv
84,Management,"('Management', 1, 0, 1)",2,19.0,True,8,0.0,"('Management', 1, 0, 1)",dataset_7.csv
85,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
389,IT issue,"('IT issue', 1, 1, 1)",2,19.0,True,8,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
390,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 0, 1, 0)",dataset_7.csv
86,Management,"('Management', 1, 0, 0)",0,19.0,True,7,0.0,"('Management', 1, 0, 0)",dataset_7.csv
391,Management,"('Management', 1, 0, 1)",2,19.0,True,9,0.0,"('Management', 1, 0, 1)",dataset_7.csv
392,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,8,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
393,Management,"('Management', 1, 1, 1)",0,18.946198425,True,9,0.03586771666666667,"('Management', 1, 1, 1)",dataset_7.csv
87,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
88,Management,"('Management', 1, 1, 0)",0,17.913227925,True,7,0.7245147166666667,"('Management', 1, 1, 0)",dataset_7.csv
394,Management,"('Management', 1, 1, 1)",2,19.0,True,8,0.0,"('Management', 1, 1, 1)",dataset_7.csv
89,IT issue,"('IT issue', 1, 1, 1)",1,16.263835325,True,9,1.8241097833333333,"('IT issue', 1, 1, 1)",dataset_7.csv
395,Management,"('Management', 1, 0, 1)",0,18.87822685,True,10,0.0811821,"('Management', 1, 0, 1)",dataset_7.csv
90,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
91,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,8,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
92,Management,"('Management', 1, 1, 1)",2,19.0,True,10,0.0,"('Management', 1, 1, 1)",dataset_7.csv
396,Management,"('Management', 1, 1, 1)",2,18.82802675,True,8,0.11464883333333334,"('Management', 1, 1, 1)",dataset_7.csv
397,Management,"('Management', 1, 0, 1)",2,19.0,True,9,0.0,"('Management', 1, 0, 1)",dataset_7.csv
93,Management,"('Management', 1, 1, 1)",1,-11.0,False,3,0.0,"('Management', 1, 1, 1)",dataset_7.csv
398,IT issue,"('IT issue', 1, 1, 1)",3,-10.0,False,0,,"('IT issue', 1, 1, 1)",dataset_7.csv
399,Management,"('Management', 1, 1, 1)",1,-13.4684276,False,3,1.6456184,"('Management', 1, 1, 1)",dataset_7.csv
94,IT issue,"('IT issue', 1, 1, 1)",3,-10.0,False,0,,"('IT issue', 1, 1, 1)",dataset_7.csv
95,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,7,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
96,IT issue,"('IT issue', 1, 1, 1)",0,18.51373925,True,10,0.3241738333333333,"('IT issue', 1, 1, 1)",dataset_7.csv
97,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,8,0.0,"('IT issue', 0, 1, 0)",dataset_7.csv
98,Management,"('Management', 1, 1, 0)",0,19.0,True,7,0.0,"('Management', 1, 1, 0)",dataset_7.csv
400,Management,"('Management', 1, 1, 1)",2,19.0,True,7,0.0,"('Management', 1, 1, 1)",dataset_7.csv
99,Management,"('Management', 1, 1, 1)",2,17.64459445,True,7,0.9036037,"('Management', 1, 1, 1)",dataset_7.csv
100,Management,"('Management', 1, 1, 1)",3,-10.0,False,0,,"('Management', 1, 1, 1)",dataset_7.csv
401,IT issue,"('IT issue', 1, 1, 0)",1,-11.187749725,False,1,0.12516648333333333,"('IT issue', 1, 1, 0)",dataset_7.csv
101,Management,"('Management', 1, 1, 0)",0,19.0,True,9,0.0,"('Management', 1, 1, 0)",dataset_7.csv
402,Management,"('Management', 1, 0, 0)",0,19.0,True,8,0.0,"('Management', 1, 0, 0)",dataset_7.csv
403,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
404,Management,"('Management', 1, 1, 0)",0,18.634379925,True,10,0.24374671666666667,"('Management', 1, 1, 0)",dataset_7.csv
102,Management,"('Management', 1, 1, 0)",0,18.121263675,True,9,0.5858242166666667,"('Management', 1, 1, 0)",dataset_7.csv
103,IT issue,"('IT issue', 1, 1, 1)",2,19.0,True,7,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
405,Management,"('Management', 1, 1, 1)",2,19.0,True,9,0.0,"('Management', 1, 1, 1)",dataset_7.csv
406,Management,"('Management', 1, 1, 1)",1,-11.0563837,False,2,0.03758913333333334,"('Management', 1, 1, 1)",dataset_7.csv
407,IT issue,"('IT issue', 1, 1, 1)",1,18.06760185,True,10,0.6215987666666667,"('IT issue', 1, 1, 1)",dataset_7.csv
104,Management,"('Management', 1, 0, 0)",0,-11.0,False,1,0.0,"('Management', 1, 0, 0)",dataset_7.csv
105,Management,"('Management', 1, 0, 0)",0,18.694768075,True,9,0.20348795,"('Management', 1, 0, 0)",dataset_7.csv
408,Management,"('Management', 1, 0, 1)",2,19.0,True,7,0.0,"('Management', 1, 0, 1)",dataset_7.csv
106,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,10,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
107,Management,"('Management', 1, 0, 1)",2,19.0,True,9,0.0,"('Management', 1, 0, 1)",dataset_7.csv
108,Management,"('Management', 1, 0, 1)",0,19.0,True,8,0.0,"('Management', 1, 0, 1)",dataset_7.csv
409,Management,"('Management', 1, 0, 1)",0,19.0,True,9,0.0,"('Management', 1, 0, 1)",dataset_7.csv
109,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,7,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
410,Management,"('Management', 1, 0, 0)",0,19.0,True,8,0.0,"('Management', 1, 0, 0)",dataset_7.csv
110,Management,"('Management', 1, 0, 1)",2,-11.0,False,1,0.0,"('Management', 1, 0, 1)",dataset_7.csv
411,Management,"('Management', 1, 0, 1)",2,-11.550680700000001,False,2,0.3671204666666667,"('Management', 1, 0, 1)",dataset_7.csv
412,Management,"('Management', 1, 1, 1)",1,19.0,True,8,0.0,"('Management', 1, 1, 1)",dataset_7.csv
413,IT issue,"('IT issue', 1, 1, 1)",1,18.5967442,True,9,0.2688372,"('IT issue', 1, 1, 1)",dataset_7.csv
414,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,9,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
111,IT issue,"('IT issue', 1, 1, 1)",2,19.0,True,8,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
112,Management,"('Management', 1, 1, 1)",0,18.417000675,True,9,0.3886662166666667,"('Management', 1, 1, 1)",dataset_7.csv
113,IT issue,"('IT issue', 0, 1, 1)",2,18.388908475,True,7,0.40739434999999996,"('IT issue', 0, 1, 1)",dataset_7.csv
415,Management,"('Management', 1, 1, 1)",0,19.0,True,7,0.0,"('Management', 1, 1, 1)",dataset_7.csv
416,IT issue,"('IT issue', 1, 1, 1)",0,19.0,True,9,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
417,Management,"('Management', 1, 0, 0)",0,19.0,True,8,0.0,"('Management', 1, 0, 0)",dataset_7.csv
114,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,8,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
418,Management,"('Management', 1, 0, 0)",0,19.0,True,10,0.0,"('Management', 1, 0, 0)",dataset_7.csv
419,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,8,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
115,IT issue,"('IT issue', 0, 1, 1)",2,19.0,True,9,0.0,"('IT issue', 0, 1, 1)",dataset_7.csv
420,Management,"('Management', 1, 1, 1)",0,19.0,True,8,0.0,"('Management', 1, 1, 1)",dataset_7.csv
116,Management,"('Management', 1, 1, 0)",0,19.0,True,10,0.0,"('Management', 1, 1, 0)",dataset_7.csv
117,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,8,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
421,IT issue,"('IT issue', 1, 1, 1)",2,19.0,True,9,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
422,Management,"('Management', 1, 0, 1)",0,19.0,True,7,0.0,"('Management', 1, 0, 1)",dataset_7.csv
423,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,10,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
118,Management,"('Management', 1, 0, 0)",0,19.0,True,7,0.0,"('Management', 1, 0, 0)",dataset_7.csv
119,Management,"('Management', 1, 0, 0)",0,-11.0,False,3,0.0,"('Management', 1, 0, 0)",dataset_7.csv
120,Management,"('Management', 1, 0, 0)",0,19.0,True,9,0.0,"('Management', 1, 0, 0)",dataset_7.csv
121,Management,"('Management', 1, 0, 0)",0,19.0,True,8,0.0,"('Management', 1, 0, 0)",dataset_7.csv
424,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 0, 1, 0)",dataset_7.csv
122,Management,"('Management', 1, 0, 0)",0,19.0,True,9,0.0,"('Management', 1, 0, 0)",dataset_7.csv
123,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,9,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
425,Management,"('Management', 1, 1, 1)",2,19.0,True,7,0.0,"('Management', 1, 1, 1)",dataset_7.csv
426,IT issue,"('IT issue', 1, 1, 1)",2,16.5129825,True,8,1.6580116666666667,"('IT issue', 1, 1, 1)",dataset_7.csv
124,Management,"('Management', 1, 1, 1)",3,-10.0,False,0,,"('Management', 1, 1, 1)",dataset_7.csv
427,IT issue,"('IT issue', 1, 1, 1)",3,-10.0,False,0,,"('IT issue', 1, 1, 1)",dataset_7.csv
125,IT issue,"('IT issue', 1, 1, 1)",3,-10.0,False,0,,"('IT issue', 1, 1, 1)",dataset_7.csv
428,Management,"('Management', 1, 1, 1)",0,-13.052610275,False,2,1.36840685,"('Management', 1, 1, 1)",dataset_7.csv
126,IT issue,"('IT issue', 1, 1, 1)",0,-11.0,False,1,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
127,Management,"('Management', 1, 1, 1)",0,19.0,True,7,0.0,"('Management', 1, 1, 1)",dataset_7.csv
429,IT issue,"('IT issue', 0, 1, 1)",1,19.0,True,8,0.0,"('IT issue', 0, 1, 1)",dataset_7.csv
430,Management,"('Management', 1, 0, 0)",0,19.0,True,9,0.0,"('Management', 1, 0, 0)",dataset_7.csv
431,Management,"('Management', 1, 0, 0)",0,19.0,True,10,0.0,"('Management', 1, 0, 0)",dataset_7.csv
128,Management,"('Management', 1, 0, 0)",0,19.0,True,10,0.0,"('Management', 1, 0, 0)",dataset_7.csv
129,Management,"('Management', 1, 0, 0)",0,19.0,True,9,0.0,"('Management', 1, 0, 0)",dataset_7.csv
432,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,8,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
130,Management,"('Management', 1, 1, 0)",0,18.9158907,True,8,0.056072866666666665,"('Management', 1, 1, 0)",dataset_7.csv
131,IT issue,"('IT issue', 1, 1, 1)",2,19.0,True,10,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
433,IT issue,"('IT issue', 0, 1, 1)",1,19.0,True,8,0.0,"('IT issue', 0, 1, 1)",dataset_7.csv
132,Management,"('Management', 1, 1, 1)",0,-11.0,False,2,0.0,"('Management', 1, 1, 1)",dataset_7.csv
434,Management,"('Management', 1, 1, 0)",0,19.0,True,8,0.0,"('Management', 1, 1, 0)",dataset_7.csv
133,Management,"('Management', 1, 0, 1)",2,19.0,True,8,0.0,"('Management', 1, 0, 1)",dataset_7.csv
435,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,7,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
436,IT issue,"('IT issue', 1, 1, 1)",3,-10.0,False,0,,"('IT issue', 1, 1, 1)",dataset_7.csv
134,Management,"('Management', 1, 1, 1)",3,-10.0,False,0,,"('Management', 1, 1, 1)",dataset_7.csv
437,IT issue,"('IT issue', 1, 1, 1)",2,16.440733975,True,10,1.7061773500000001,"('IT issue', 1, 1, 1)",dataset_7.csv
438,Management,"('Management', 1, 1, 1)",3,-10.0,False,0,,"('Management', 1, 1, 1)",dataset_7.csv
439,Management,"('Management', 1, 1, 1)",3,-10.0,False,0,,"('Management', 1, 1, 1)",dataset_7.csv
440,IT issue,"('IT issue', 1, 1, 1)",2,16.722197125,True,7,1.51853525,"('IT issue', 1, 1, 1)",dataset_7.csv
441,IT issue,"('IT issue', 1, 1, 1)",2,16.828047375,True,9,1.4479684166666666,"('IT issue', 1, 1, 1)",dataset_7.csv
135,IT issue,"('IT issue', 1, 1, 1)",2,-12.36791055,False,1,0.9119403666666667,"('IT issue', 1, 1, 1)",dataset_7.csv
442,IT issue,"('IT issue', 1, 1, 1)",0,18.766316275,True,8,0.15578915,"('IT issue', 1, 1, 1)",dataset_7.csv
136,Management,"('Management', 1, 1, 1)",3,-10.0,False,0,,"('Management', 1, 1, 1)",dataset_7.csv
443,Management,"('Management', 1, 0, 1)",0,19.0,True,8,0.0,"('Management', 1, 0, 1)",dataset_7.csv
444,Management,"('Management', 1, 0, 1)",2,16.83394845,True,10,1.4440343666666666,"('Management', 1, 0, 1)",dataset_7.csv
445,Management,"('Management', 1, 1, 1)",1,19.0,True,7,0.0,"('Management', 1, 1, 1)",dataset_7.csv
137,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,7,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
138,Management,"('Management', 1, 1, 1)",0,18.45924115,True,10,0.3605059,"('Management', 1, 1, 1)",dataset_7.csv
446,IT issue,"('IT issue', 1, 1, 1)",0,-11.0,False,1,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
447,IT issue,"('IT issue', 1, 1, 1)",0,-11.004145925,False,2,0.0027639500000000003,"('IT issue', 1, 1, 1)",dataset_7.csv
448,Management,"('Management', 1, 1, 1)",0,17.175267225,True,7,1.2164885166666666,"('Management', 1, 1, 1)",dataset_7.csv
449,Management,"('Management', 1, 0, 1)",2,-11.0,False,3,0.0,"('Management', 1, 0, 1)",dataset_7.csv
450,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
139,Management,"('Management', 1, 0, 0)",0,19.0,True,10,0.0,"('Management', 1, 0, 0)",dataset_7.csv
451,Management,"('Management', 1, 0, 0)",0,19.0,True,10,0.0,"('Management', 1, 0, 0)",dataset_7.csv
452,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,9,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
453,IT issue,"('IT issue', 1, 1, 1)",2,19.0,True,9,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
140,IT issue,"('IT issue', 1, 1, 0)",1,18.4977138,True,10,0.33485746666666666,"('IT issue', 1, 1, 0)",dataset_7.csv
141,IT issue,"('IT issue', 0, 1, 1)",2,19.0,True,10,0.0,"('IT issue', 0, 1, 1)",dataset_7.csv
142,Management,"('Management', 1, 1, 1)",0,19.0,True,10,0.0,"('Management', 1, 1, 1)",dataset_7.csv
454,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,7,0.0,"('IT issue', 0, 1, 0)",dataset_7.csv
143,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,7,0.0,"('IT issue', 0, 1, 0)",dataset_7.csv
144,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,8,0.0,"('IT issue', 0, 1, 0)",dataset_7.csv
455,Management,"('Management', 1, 1, 0)",0,19.0,True,9,0.0,"('Management', 1, 1, 0)",dataset_7.csv
456,Management,"('Management', 1, 1, 1)",2,-11.0,False,1,0.0,"('Management', 1, 1, 1)",dataset_7.csv
457,Management,"('Management', 1, 1, 1)",0,19.0,True,10,0.0,"('Management', 1, 1, 1)",dataset_7.csv
145,Management,"('Management', 1, 0, 0)",0,19.0,True,9,0.0,"('Management', 1, 0, 0)",dataset_7.csv
146,Management,"('Management', 1, 0, 0)",0,19.0,True,7,0.0,"('Management', 1, 0, 0)",dataset_7.csv
147,Management,"('Management', 1, 0, 1)",2,-11.0,False,2,0.0,"('Management', 1, 0, 1)",dataset_7.csv
458,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,7,0.0,"('IT issue', 1, 1, 1)",dataset_7.csv
459,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,9,0.0,"('IT issue', 1, 1, 0)",dataset_7.csv
460,Management,"('Management', 1, 1, 0)",0,17.642851125,True,9,0.9047659166666667,"('Management', 1, 1, 0)",dataset_7.csv
